id,left,top,right,bottom,SAMPLE_1,SAMPLE_2,SAMPLE_3,SAMPLE_4
"12142",27.829003343,43.179482027,27.830003343,43.179982027,,,,
"12143",27.829003343,43.178982027,27.830003343,43.179482027,,,,
"12144",27.829003343,43.178482027,27.830003343,43.178982027,,,,
"12145",27.830003343,43.210982027,27.831003343,43.211482027,,,,
"12146",27.830003343,43.210482027,27.831003343,43.210982027,,,,
"12147",27.830003343,43.209982027,27.831003343,43.210482027,,,,
"12148",27.830003343,43.209482027,27.831003343,43.209982027,,,,
"12149",27.830003343,43.208982027,27.831003343,43.209482027,,,,
"12150",27.830003343,43.208482027,27.831003343,43.208982027,,,,
"12151",27.830003343,43.207982027,27.831003343,43.208482027,,,,
"12152",27.830003343,43.207482027,27.831003343,43.207982027,,,,
"12153",27.830003343,43.206982027,27.831003343,43.207482027,,,,
"12154",27.830003343,43.206482027,27.831003343,43.206982027,,,,
"12155",27.830003343,43.205982027,27.831003343,43.206482027,,,,
"12156",27.830003343,43.205482027,27.831003343,43.205982027,,,,
"12157",27.830003343,43.204982027,27.831003343,43.205482027,,,,
"12158",27.830003343,43.204482027,27.831003343,43.204982027,,,,
"12159",27.830003343,43.203982027,27.831003343,43.204482027,,,,
"12160",27.830003343,43.203482027,27.831003343,43.203982027,,,,
"12161",27.830003343,43.202982027,27.831003343,43.203482027,,,,
"12162",27.830003343,43.202482027,27.831003343,43.202982027,,,,
"12163",27.830003343,43.201982027,27.831003343,43.202482027,,,,
"12164",27.830003343,43.201482027,27.831003343,43.201982027,,,,
"12165",27.830003343,43.200982027,27.831003343,43.201482027,,,,
"12166",27.830003343,43.200482027,27.831003343,43.200982027,,,,
"12167",27.830003343,43.199982027,27.831003343,43.200482027,,,,
"12168",27.830003343,43.199482027,27.831003343,43.199982027,,,,
"12169",27.830003343,43.198982027,27.831003343,43.199482027,,,,
"12170",27.830003343,43.198482027,27.831003343,43.198982027,,,,
"12171",27.830003343,43.197982027,27.831003343,43.198482027,,,,
"12172",27.830003343,43.197482027,27.831003343,43.197982027,,,,
"12173",27.830003343,43.196982027,27.831003343,43.197482027,,,,
"12174",27.830003343,43.196482027,27.831003343,43.196982027,,,,
"12175",27.830003343,43.195982027,27.831003343,43.196482027,,,,
"12176",27.830003343,43.195482027,27.831003343,43.195982027,,,,
"12177",27.830003343,43.194982027,27.831003343,43.195482027,,,,
"12178",27.830003343,43.194482027,27.831003343,43.194982027,,,,
"12179",27.830003343,43.193982027,27.831003343,43.194482027,"206","61","56","255"
"12180",27.830003343,43.193482027,27.831003343,43.193982027,"210","13","5","255"
"12181",27.830003343,43.192982027,27.831003343,43.193482027,"225","5","5","255"
"12182",27.830003343,43.192482027,27.831003343,43.192982027,"208","134","13","255"
"12183",27.830003343,43.191982027,27.831003343,43.192482027,"189","245","32","255"
"12184",27.830003343,43.191482027,27.831003343,43.191982027,"88","243",,"255"
"12185",27.830003343,43.190982027,27.831003343,43.191482027,"11","242","12","255"
"12186",27.830003343,43.190482027,27.831003343,43.190982027,,"255","29","255"
"12187",27.830003343,43.189982027,27.831003343,43.190482027,"1","255","40","255"
"12188",27.830003343,43.189482027,27.831003343,43.189982027,,"254","31","255"
"12189",27.830003343,43.188982027,27.831003343,43.189482027,,"249","27","255"
"12190",27.830003343,43.188482027,27.831003343,43.188982027,"18","236","38","255"
"12191",27.830003343,43.187982027,27.831003343,43.188482027,"43","214","76","255"
"12192",27.830003343,43.187482027,27.831003343,43.187982027,,"60",,"255"
"12193",27.830003343,43.186982027,27.831003343,43.187482027,"63","220","53","255"
"12194",27.830003343,43.186482027,27.831003343,43.186982027,"69","221",,"255"
"12195",27.830003343,43.185982027,27.831003343,43.186482027,"166","149","7","255"
"12196",27.830003343,43.185482027,27.831003343,43.185982027,"214","3",,"255"
"12197",27.830003343,43.184982027,27.831003343,43.185482027,"211","2","8","255"
"12198",27.830003343,43.184482027,27.831003343,43.184982027,"219","1",,"255"
"12199",27.830003343,43.183982027,27.831003343,43.184482027,"207","11","13","255"
"12200",27.830003343,43.183482027,27.831003343,43.183982027,"175","72","55","255"
"12201",27.830003343,43.182982027,27.831003343,43.183482027,,,,
"12202",27.830003343,43.182482027,27.831003343,43.182982027,,,,
"12203",27.830003343,43.181982027,27.831003343,43.182482027,,,,
"12204",27.830003343,43.181482027,27.831003343,43.181982027,,,,
"12205",27.830003343,43.180982027,27.831003343,43.181482027,,,,
"12206",27.830003343,43.180482027,27.831003343,43.180982027,,,,
"12207",27.830003343,43.179982027,27.831003343,43.180482027,,,,
"12208",27.830003343,43.179482027,27.831003343,43.179982027,,,,
"12209",27.830003343,43.178982027,27.831003343,43.179482027,,,,
"12210",27.830003343,43.178482027,27.831003343,43.178982027,,,,
"12211",27.831003343,43.210982027,27.832003343,43.211482027,,,,
"12212",27.831003343,43.210482027,27.832003343,43.210982027,,,,
"12213",27.831003343,43.209982027,27.832003343,43.210482027,,,,
"12214",27.831003343,43.209482027,27.832003343,43.209982027,,,,
"12215",27.831003343,43.208982027,27.832003343,43.209482027,,,,
"12216",27.831003343,43.208482027,27.832003343,43.208982027,,,,
"12217",27.831003343,43.207982027,27.832003343,43.208482027,,,,
"12218",27.831003343,43.207482027,27.832003343,43.207982027,,,,
"12219",27.831003343,43.206982027,27.832003343,43.207482027,,,,
"12220",27.831003343,43.206482027,27.832003343,43.206982027,,,,
"12221",27.831003343,43.205982027,27.832003343,43.206482027,,,,
"12222",27.831003343,43.205482027,27.832003343,43.205982027,,,,
"12223",27.831003343,43.204982027,27.832003343,43.205482027,,,,
"12224",27.831003343,43.204482027,27.832003343,43.204982027,,,,
"12225",27.831003343,43.203982027,27.832003343,43.204482027,,,,
"12226",27.831003343,43.203482027,27.832003343,43.203982027,,,,
"12227",27.831003343,43.202982027,27.832003343,43.203482027,,,,
"12228",27.831003343,43.202482027,27.832003343,43.202982027,,,,
"12229",27.831003343,43.201982027,27.832003343,43.202482027,,,,
"12230",27.831003343,43.201482027,27.832003343,43.201982027,,,,
"12231",27.831003343,43.200982027,27.832003343,43.201482027,,,,
"12232",27.831003343,43.200482027,27.832003343,43.200982027,,,,
"12233",27.831003343,43.199982027,27.832003343,43.200482027,,,,
"12234",27.831003343,43.199482027,27.832003343,43.199982027,,,,
"12235",27.831003343,43.198982027,27.832003343,43.199482027,,,,
"12236",27.831003343,43.198482027,27.832003343,43.198982027,,,,
"12237",27.831003343,43.197982027,27.832003343,43.198482027,,,,
"12238",27.831003343,43.197482027,27.832003343,43.197982027,,,,
"12239",27.831003343,43.196982027,27.832003343,43.197482027,,,,
"12240",27.831003343,43.196482027,27.832003343,43.196982027,,,,
"12241",27.831003343,43.195982027,27.832003343,43.196482027,,,,
"12242",27.831003343,43.195482027,27.832003343,43.195982027,,,,
"12243",27.831003343,43.194982027,27.832003343,43.195482027,,,,
"12244",27.831003343,43.194482027,27.832003343,43.194982027,,,,
"12245",27.831003343,43.193982027,27.832003343,43.194482027,,,,
"12246",27.831003343,43.193482027,27.832003343,43.193982027,"193","15","5","255"
"12247",27.831003343,43.192982027,27.832003343,43.193482027,"219","5","13","255"
"12248",27.831003343,43.192482027,27.832003343,43.192982027,"204","58",,"255"
"12249",27.831003343,43.191982027,27.832003343,43.192482027,"202","234","37","255"
"12250",27.831003343,43.191482027,27.832003343,43.191982027,"107","240","9","255"
"12251",27.831003343,43.190982027,27.832003343,43.191482027,"14","246","23","255"
"12252",27.831003343,43.190482027,27.832003343,43.190982027,"5","245","58","255"
"12253",27.831003343,43.189982027,27.832003343,43.190482027,"6","251","60","255"
"12254",27.831003343,43.189482027,27.832003343,43.189982027,,"255","45","255"
"12255",27.831003343,43.188982027,27.832003343,43.189482027,,"255","28","255"
"12256",27.831003343,43.188482027,27.832003343,43.188982027,"21","255","14","255"
"12257",27.831003343,43.187982027,27.832003343,43.188482027,"11","255","12","255"
"12258",27.831003343,43.187482027,27.832003343,43.187982027,"35","241","9","255"
"12259",27.831003343,43.186982027,27.832003343,43.187482027,"31","245","1","255"
"12260",27.831003343,43.186482027,27.832003343,43.186982027,"120","241","24","255"
"12261",27.831003343,43.185982027,27.832003343,43.186482027,"178","126","8","255"
"12262",27.831003343,43.185482027,27.832003343,43.185982027,"222","9","13","255"
"12263",27.831003343,43.184982027,27.832003343,43.185482027,"216",,"4","255"
"12264",27.831003343,43.184482027,27.832003343,43.184982027,"212","9",,"255"
"12265",27.831003343,43.183982027,27.832003343,43.184482027,"172","20","15","255"
"12266",27.831003343,43.183482027,27.832003343,43.183982027,,,,
"12267",27.831003343,43.182982027,27.832003343,43.183482027,,,,
"12268",27.831003343,43.182482027,27.832003343,43.182982027,,,,
"12269",27.831003343,43.181982027,27.832003343,43.182482027,,,,
"12270",27.831003343,43.181482027,27.832003343,43.181982027,,,,
"12271",27.831003343,43.180982027,27.832003343,43.181482027,,,,
"12272",27.831003343,43.180482027,27.832003343,43.180982027,,,,
"12273",27.831003343,43.179982027,27.832003343,43.180482027,,,,
"12274",27.831003343,43.179482027,27.832003343,43.179982027,,,,
"12275",27.831003343,43.178982027,27.832003343,43.179482027,,,,
"12276",27.831003343,43.178482027,27.832003343,43.178982027,,,,
"12277",27.832003343,43.210982027,27.833003343,43.211482027,,,,
"12278",27.832003343,43.210482027,27.833003343,43.210982027,,,,
"12279",27.832003343,43.209982027,27.833003343,43.210482027,,,,
"12280",27.832003343,43.209482027,27.833003343,43.209982027,,,,
"12281",27.832003343,43.208982027,27.833003343,43.209482027,,,,
"12282",27.832003343,43.208482027,27.833003343,43.208982027,,,,
"12283",27.832003343,43.207982027,27.833003343,43.208482027,,,,
"12284",27.832003343,43.207482027,27.833003343,43.207982027,,,,
"12285",27.832003343,43.206982027,27.833003343,43.207482027,,,,
"12286",27.832003343,43.206482027,27.833003343,43.206982027,,,,
"12287",27.832003343,43.205982027,27.833003343,43.206482027,,,,
"12288",27.832003343,43.205482027,27.833003343,43.205982027,,,,
"12289",27.832003343,43.204982027,27.833003343,43.205482027,,,,
"12290",27.832003343,43.204482027,27.833003343,43.204982027,,,,
"12291",27.832003343,43.203982027,27.833003343,43.204482027,,,,
"12292",27.832003343,43.203482027,27.833003343,43.203982027,,,,
"12293",27.832003343,43.202982027,27.833003343,43.203482027,,,,
"12294",27.832003343,43.202482027,27.833003343,43.202982027,,,,
"12295",27.832003343,43.201982027,27.833003343,43.202482027,,,,
"12296",27.832003343,43.201482027,27.833003343,43.201982027,,,,
"12297",27.832003343,43.200982027,27.833003343,43.201482027,,,,
"12298",27.832003343,43.200482027,27.833003343,43.200982027,,,,
"12299",27.832003343,43.199982027,27.833003343,43.200482027,,,,
"12300",27.832003343,43.199482027,27.833003343,43.199982027,,,,
"12301",27.832003343,43.198982027,27.833003343,43.199482027,,,,
"12302",27.832003343,43.198482027,27.833003343,43.198982027,,,,
"12303",27.832003343,43.197982027,27.833003343,43.198482027,,,,
"12304",27.832003343,43.197482027,27.833003343,43.197982027,,,,
"12305",27.832003343,43.196982027,27.833003343,43.197482027,,,,
"12306",27.832003343,43.196482027,27.833003343,43.196982027,,,,
"12307",27.832003343,43.195982027,27.833003343,43.196482027,,,,
"12308",27.832003343,43.195482027,27.833003343,43.195982027,,,,
"12309",27.832003343,43.194982027,27.833003343,43.195482027,,,,
"12310",27.832003343,43.194482027,27.833003343,43.194982027,,,,
"12311",27.832003343,43.193982027,27.833003343,43.194482027,,,,
"12312",27.832003343,43.193482027,27.833003343,43.193982027,"186","1",,"255"
"12313",27.832003343,43.192982027,27.833003343,43.193482027,"224",,"7","255"
"12314",27.832003343,43.192482027,27.833003343,43.192982027,"184","31",,"255"
"12315",27.832003343,43.191982027,27.833003343,43.192482027,"213","212","26","255"
"12316",27.832003343,43.191482027,27.833003343,43.191982027,"114","246",,"255"
"12317",27.832003343,43.190982027,27.833003343,43.191482027,"21","238","7","255"
"12318",27.832003343,43.190482027,27.833003343,43.190982027,"5","252","39","255"
"12319",27.832003343,43.189982027,27.833003343,43.190482027,"4","252","52","255"
"12320",27.832003343,43.189482027,27.833003343,43.189982027,"4","250","51","255"
"12321",27.832003343,43.188982027,27.833003343,43.189482027,"2","252","41","255"
"12322",27.832003343,43.188482027,27.833003343,43.188982027,,"254","14","255"
"12323",27.832003343,43.187982027,27.833003343,43.188482027,"5","254","4","255"
"12324",27.832003343,43.187482027,27.833003343,43.187982027,"25","244","4","255"
"12325",27.832003343,43.186982027,27.833003343,43.187482027,"56","239","7","255"
"12326",27.832003343,43.186482027,27.833003343,43.186982027,"115","246","22","255"
"12327",27.832003343,43.185982027,27.833003343,43.186482027,"211","199","35","255"
"12328",27.832003343,43.185482027,27.833003343,43.185982027,"200","20",,"255"
"12329",27.832003343,43.184982027,27.833003343,43.185482027,"222","8","18","255"
"12330",27.832003343,43.184482027,27.833003343,43.184982027,"189","1","2","255"
"12331",27.832003343,43.183982027,27.833003343,43.184482027,"131","81","54","255"
"12332",27.832003343,43.183482027,27.833003343,43.183982027,,,,
"12333",27.832003343,43.182982027,27.833003343,43.183482027,,,,
"12334",27.832003343,43.182482027,27.833003343,43.182982027,,,,
"12335",27.832003343,43.181982027,27.833003343,43.182482027,,,,
"12336",27.832003343,43.181482027,27.833003343,43.181982027,,,,
"12337",27.832003343,43.180982027,27.833003343,43.181482027,,,,
"12338",27.832003343,43.180482027,27.833003343,43.180982027,,,,
"12339",27.832003343,43.179982027,27.833003343,43.180482027,,,,
"12340",27.832003343,43.179482027,27.833003343,43.179982027,,,,
"12341",27.832003343,43.178982027,27.833003343,43.179482027,,,,
"12342",27.832003343,43.178482027,27.833003343,43.178982027,,,,
"12343",27.833003343,43.210982027,27.834003343,43.211482027,,,,
"12344",27.833003343,43.210482027,27.834003343,43.210982027,,,,
"12345",27.833003343,43.209982027,27.834003343,43.210482027,,,,
"12346",27.833003343,43.209482027,27.834003343,43.209982027,,,,
"12347",27.833003343,43.208982027,27.834003343,43.209482027,,,,
"12348",27.833003343,43.208482027,27.834003343,43.208982027,,,,
"12349",27.833003343,43.207982027,27.834003343,43.208482027,,,,
"12350",27.833003343,43.207482027,27.834003343,43.207982027,,,,
"12351",27.833003343,43.206982027,27.834003343,43.207482027,,,,
"12352",27.833003343,43.206482027,27.834003343,43.206982027,,,,
"12353",27.833003343,43.205982027,27.834003343,43.206482027,,,,
"12354",27.833003343,43.205482027,27.834003343,43.205982027,,,,
"12355",27.833003343,43.204982027,27.834003343,43.205482027,,,,
"12356",27.833003343,43.204482027,27.834003343,43.204982027,,,,
"12357",27.833003343,43.203982027,27.834003343,43.204482027,,,,
"12358",27.833003343,43.203482027,27.834003343,43.203982027,,,,
"12359",27.833003343,43.202982027,27.834003343,43.203482027,,,,
"12360",27.833003343,43.202482027,27.834003343,43.202982027,,,,
"12361",27.833003343,43.201982027,27.834003343,43.202482027,,,,
"12362",27.833003343,43.201482027,27.834003343,43.201982027,,,,
"12363",27.833003343,43.200982027,27.834003343,43.201482027,,,,
"12364",27.833003343,43.200482027,27.834003343,43.200982027,,,,
"12365",27.833003343,43.199982027,27.834003343,43.200482027,,,,
"12366",27.833003343,43.199482027,27.834003343,43.199982027,,,,
"12367",27.833003343,43.198982027,27.834003343,43.199482027,,,,
"12368",27.833003343,43.198482027,27.834003343,43.198982027,,,,
"12369",27.833003343,43.197982027,27.834003343,43.198482027,,,,
"12370",27.833003343,43.197482027,27.834003343,43.197982027,,,,
"12371",27.833003343,43.196982027,27.834003343,43.197482027,,,,
"12372",27.833003343,43.196482027,27.834003343,43.196982027,,,,
"12373",27.833003343,43.195982027,27.834003343,43.196482027,,,,
"12374",27.833003343,43.195482027,27.834003343,43.195982027,,,,
"12375",27.833003343,43.194982027,27.834003343,43.195482027,,,,
"12376",27.833003343,43.194482027,27.834003343,43.194982027,,,,
"12377",27.833003343,43.193982027,27.834003343,43.194482027,,,,
"12378",27.833003343,43.193482027,27.834003343,43.193982027,"200","6","7","255"
"12379",27.833003343,43.192982027,27.834003343,43.193482027,"228","11","22","255"
"12380",27.833003343,43.192482027,27.834003343,43.192982027,"194","16",,"255"
"12381",27.833003343,43.191982027,27.834003343,43.192482027,"237","170","19","255"
"12382",27.833003343,43.191482027,27.834003343,43.191982027,"130","241","12","255"
"12383",27.833003343,43.190982027,27.834003343,43.191482027,"18","243","19","255"
"12384",27.833003343,43.190482027,27.834003343,43.190982027,"2","255","43","255"
"12385",27.833003343,43.189982027,27.834003343,43.190482027,"3","253","57","255"
"12386",27.833003343,43.189482027,27.834003343,43.189982027,"4","252","52","255"
"12387",27.833003343,43.188982027,27.834003343,43.189482027,"3","253","42","255"
"12388",27.833003343,43.188482027,27.834003343,43.188982027,,"255","15","255"
"12389",27.833003343,43.187982027,27.834003343,43.188482027,"2","255","2","255"
"12390",27.833003343,43.187482027,27.834003343,43.187982027,"20","250","4","255"
"12391",27.833003343,43.186982027,27.834003343,43.187482027,"43","242","1","255"
"12392",27.833003343,43.186482027,27.834003343,43.186982027,"85","247","3","255"
"12393",27.833003343,43.185982027,27.834003343,43.186482027,"179","239","27","255"
"12394",27.833003343,43.185482027,27.834003343,43.185982027,"236","148","40","255"
"12395",27.833003343,43.184982027,27.834003343,43.185482027,"184","11",,"255"
"12396",27.833003343,43.184482027,27.834003343,43.184982027,"194","14","15","255"
"12397",27.833003343,43.183982027,27.834003343,43.184482027,,,,
"12398",27.833003343,43.183482027,27.834003343,43.183982027,,,,
"12399",27.833003343,43.182982027,27.834003343,43.183482027,,,,
"12400",27.833003343,43.182482027,27.834003343,43.182982027,,,,
"12401",27.833003343,43.181982027,27.834003343,43.182482027,,,,
"12402",27.833003343,43.181482027,27.834003343,43.181982027,,,,
"12403",27.833003343,43.180982027,27.834003343,43.181482027,,,,
"12404",27.833003343,43.180482027,27.834003343,43.180982027,,,,
"12405",27.833003343,43.179982027,27.834003343,43.180482027,,,,
"12406",27.833003343,43.179482027,27.834003343,43.179982027,,,,
"12407",27.833003343,43.178982027,27.834003343,43.179482027,,,,
"12408",27.833003343,43.178482027,27.834003343,43.178982027,,,,
"12409",27.834003343,43.210982027,27.835003343,43.211482027,,,,
"12410",27.834003343,43.210482027,27.835003343,43.210982027,,,,
"12411",27.834003343,43.209982027,27.835003343,43.210482027,,,,
"12412",27.834003343,43.209482027,27.835003343,43.209982027,,,,
"12413",27.834003343,43.208982027,27.835003343,43.209482027,,,,
"12414",27.834003343,43.208482027,27.835003343,43.208982027,,,,
"12415",27.834003343,43.207982027,27.835003343,43.208482027,,,,
"12416",27.834003343,43.207482027,27.835003343,43.207982027,,,,
"12417",27.834003343,43.206982027,27.835003343,43.207482027,,,,
"12418",27.834003343,43.206482027,27.835003343,43.206982027,,,,
"12419",27.834003343,43.205982027,27.835003343,43.206482027,,,,
"12420",27.834003343,43.205482027,27.835003343,43.205982027,,,,
"12421",27.834003343,43.204982027,27.835003343,43.205482027,,,,
"12422",27.834003343,43.204482027,27.835003343,43.204982027,,,,
"12423",27.834003343,43.203982027,27.835003343,43.204482027,,,,
"12424",27.834003343,43.203482027,27.835003343,43.203982027,,,,
"12425",27.834003343,43.202982027,27.835003343,43.203482027,,,,
"12426",27.834003343,43.202482027,27.835003343,43.202982027,,,,
"12427",27.834003343,43.201982027,27.835003343,43.202482027,,,,
"12428",27.834003343,43.201482027,27.835003343,43.201982027,,,,
"12429",27.834003343,43.200982027,27.835003343,43.201482027,,,,
"12430",27.834003343,43.200482027,27.835003343,43.200982027,,,,
"12431",27.834003343,43.199982027,27.835003343,43.200482027,,,,
"12432",27.834003343,43.199482027,27.835003343,43.199982027,,,,
"12433",27.834003343,43.198982027,27.835003343,43.199482027,,,,
"12434",27.834003343,43.198482027,27.835003343,43.198982027,,,,
"12435",27.834003343,43.197982027,27.835003343,43.198482027,,,,
"12436",27.834003343,43.197482027,27.835003343,43.197982027,,,,
"12437",27.834003343,43.196982027,27.835003343,43.197482027,,,,
"12438",27.834003343,43.196482027,27.835003343,43.196982027,,,,
"12439",27.834003343,43.195982027,27.835003343,43.196482027,,,,
"12440",27.834003343,43.195482027,27.835003343,43.195982027,,,,
"12441",27.834003343,43.194982027,27.835003343,43.195482027,"193","34","30","255"
"12442",27.834003343,43.194482027,27.835003343,43.194982027,"191","19","9","255"
"12443",27.834003343,43.193982027,27.835003343,43.194482027,"217","7","8","255"
"12444",27.834003343,43.193482027,27.835003343,43.193982027,"212","5",,"255"
"12445",27.834003343,43.192982027,27.835003343,43.193482027,"224","4","6","255"
"12446",27.834003343,43.192482027,27.835003343,43.192982027,"210","35",,"255"
"12447",27.834003343,43.191982027,27.835003343,43.192482027,"203","206","39","255"
"12448",27.834003343,43.191482027,27.835003343,43.191982027,"59","216","3","255"
"12449",27.834003343,43.190982027,27.835003343,43.191482027,"3","247","37","255"
"12450",27.834003343,43.190482027,27.835003343,43.190982027,,"255","66","255"
"12451",27.834003343,43.189982027,27.835003343,43.190482027,"2","252","80","255"
"12452",27.834003343,43.189482027,27.835003343,43.189982027,"4","253","73","255"
"12453",27.834003343,43.188982027,27.835003343,43.189482027,"2","253","60","255"
"12454",27.834003343,43.188482027,27.835003343,43.188982027,,"255","28","255"
"12455",27.834003343,43.187982027,27.835003343,43.188482027,"2","252","7","255"
"12456",27.834003343,43.187482027,27.835003343,43.187982027,"29","251","10","255"
"12457",27.834003343,43.186982027,27.835003343,43.187482027,"61","248","9","255"
"12458",27.834003343,43.186482027,27.835003343,43.186982027,"99","252","3","255"
"12459",27.834003343,43.185982027,27.835003343,43.186482027,"160","253",,"255"
"12460",27.834003343,43.185482027,27.835003343,43.185982027,"231","222","41","255"
"12461",27.834003343,43.184982027,27.835003343,43.185482027,"198","41",,"255"
"12462",27.834003343,43.184482027,27.835003343,43.184982027,"208","1","11","255"
"12463",27.834003343,43.183982027,27.835003343,43.184482027,"152","40","20","255"
"12464",27.834003343,43.183482027,27.835003343,43.183982027,,,,
"12465",27.834003343,43.182982027,27.835003343,43.183482027,,,,
"12466",27.834003343,43.182482027,27.835003343,43.182982027,,,,
"12467",27.834003343,43.181982027,27.835003343,43.182482027,,,,
"12468",27.834003343,43.181482027,27.835003343,43.181982027,,,,
"12469",27.834003343,43.180982027,27.835003343,43.181482027,,,,
"12470",27.834003343,43.180482027,27.835003343,43.180982027,,,,
"12471",27.834003343,43.179982027,27.835003343,43.180482027,,,,
"12472",27.834003343,43.179482027,27.835003343,43.179982027,,,,
"12473",27.834003343,43.178982027,27.835003343,43.179482027,,,,
"12474",27.834003343,43.178482027,27.835003343,43.178982027,,,,
"12475",27.835003343,43.210982027,27.836003343,43.211482027,,,,
"12476",27.835003343,43.210482027,27.836003343,43.210982027,,,,
"12477",27.835003343,43.209982027,27.836003343,43.210482027,,,,
"12478",27.835003343,43.209482027,27.836003343,43.209982027,,,,
"12479",27.835003343,43.208982027,27.836003343,43.209482027,,,,
"12480",27.835003343,43.208482027,27.836003343,43.208982027,,,,
"12481",27.835003343,43.207982027,27.836003343,43.208482027,,,,
"12482",27.835003343,43.207482027,27.836003343,43.207982027,,,,
"12483",27.835003343,43.206982027,27.836003343,43.207482027,,,,
"12484",27.835003343,43.206482027,27.836003343,43.206982027,,,,
"12485",27.835003343,43.205982027,27.836003343,43.206482027,,,,
"12486",27.835003343,43.205482027,27.836003343,43.205982027,,,,
"12487",27.835003343,43.204982027,27.836003343,43.205482027,,,,
"12488",27.835003343,43.204482027,27.836003343,43.204982027,,,,
"12489",27.835003343,43.203982027,27.836003343,43.204482027,,,,
"12490",27.835003343,43.203482027,27.836003343,43.203982027,,,,
"12491",27.835003343,43.202982027,27.836003343,43.203482027,,,,
"12492",27.835003343,43.202482027,27.836003343,43.202982027,,,,
"12493",27.835003343,43.201982027,27.836003343,43.202482027,,,,
"12494",27.835003343,43.201482027,27.836003343,43.201982027,,,,
"12495",27.835003343,43.200982027,27.836003343,43.201482027,,,,
"12496",27.835003343,43.200482027,27.836003343,43.200982027,,,,
"12497",27.835003343,43.199982027,27.836003343,43.200482027,,,,
"12498",27.835003343,43.199482027,27.836003343,43.199982027,,,,
"12499",27.835003343,43.198982027,27.836003343,43.199482027,,,,
"12500",27.835003343,43.198482027,27.836003343,43.198982027,,,,
"12501",27.835003343,43.197982027,27.836003343,43.198482027,,,,
"12502",27.835003343,43.197482027,27.836003343,43.197982027,,,,
"12503",27.835003343,43.196982027,27.836003343,43.197482027,"173","9","8","255"
"12504",27.835003343,43.196482027,27.836003343,43.196982027,"233","1","15","255"
"12505",27.835003343,43.195982027,27.836003343,43.196482027,"240",,"12","255"
"12506",27.835003343,43.195482027,27.836003343,43.195982027,"228",,"5","255"
"12507",27.835003343,43.194982027,27.836003343,43.195482027,"214","1","3","255"
"12508",27.835003343,43.194482027,27.836003343,43.194982027,"212","3",,"255"
"12509",27.835003343,43.193982027,27.836003343,43.194482027,"225","8","3","255"
"12510",27.835003343,43.193482027,27.836003343,43.193982027,"207","12",,"255"
"12511",27.835003343,43.192982027,27.836003343,43.193482027,"227",,,"255"
"12512",27.835003343,43.192482027,27.836003343,43.192982027,"227","93","20","255"
"12513",27.835003343,43.191982027,27.836003343,43.192482027,"116","213","22","255"
"12514",27.835003343,43.191482027,27.836003343,43.191982027,"33","224","33","255"
"12515",27.835003343,43.190982027,27.836003343,43.191482027,"14","253","74","255"
"12516",27.835003343,43.190482027,27.836003343,43.190982027,"4","255","87","255"
"12517",27.835003343,43.189982027,27.836003343,43.190482027,"3","253","93","255"
"12518",27.835003343,43.189482027,27.836003343,43.189982027,"3","253","85","255"
"12519",27.835003343,43.188982027,27.836003343,43.189482027,"2","254","69","255"
"12520",27.835003343,43.188482027,27.836003343,43.188982027,,"255","31","255"
"12521",27.835003343,43.187982027,27.836003343,43.188482027,"16","249","7","255"
"12522",27.835003343,43.187482027,27.836003343,43.187982027,"59","248","10","255"
"12523",27.835003343,43.186982027,27.836003343,43.187482027,"109","247","12","255"
"12524",27.835003343,43.186482027,27.836003343,43.186982027,"152","247","7","255"
"12525",27.835003343,43.185982027,27.836003343,43.186482027,"198","248","1","255"
"12526",27.835003343,43.185482027,27.836003343,43.185982027,"247","230","29","255"
"12527",27.835003343,43.184982027,27.836003343,43.185482027,"207","43",,"255"
"12528",27.835003343,43.184482027,27.836003343,43.184982027,"226",,"11","255"
"12529",27.835003343,43.183982027,27.836003343,43.184482027,"187","15","5","255"
"12530",27.835003343,43.183482027,27.836003343,43.183982027,,,,
"12531",27.835003343,43.182982027,27.836003343,43.183482027,,,,
"12532",27.835003343,43.182482027,27.836003343,43.182982027,,,,
"12533",27.835003343,43.181982027,27.836003343,43.182482027,,,,
"12534",27.835003343,43.181482027,27.836003343,43.181982027,,,,
"12535",27.835003343,43.180982027,27.836003343,43.181482027,,,,
"12536",27.835003343,43.180482027,27.836003343,43.180982027,,,,
"12537",27.835003343,43.179982027,27.836003343,43.180482027,,,,
"12538",27.835003343,43.179482027,27.836003343,43.179982027,,,,
"12539",27.835003343,43.178982027,27.836003343,43.179482027,,,,
"12540",27.835003343,43.178482027,27.836003343,43.178982027,,,,
"12541",27.836003343,43.210982027,27.837003343,43.211482027,,,,
"12542",27.836003343,43.210482027,27.837003343,43.210982027,,,,
"12543",27.836003343,43.209982027,27.837003343,43.210482027,,,,
"12544",27.836003343,43.209482027,27.837003343,43.209982027,,,,
"12545",27.836003343,43.208982027,27.837003343,43.209482027,,,,
"12546",27.836003343,43.208482027,27.837003343,43.208982027,,,,
"12547",27.836003343,43.207982027,27.837003343,43.208482027,,,,
"12548",27.836003343,43.207482027,27.837003343,43.207982027,,,,
"12549",27.836003343,43.206982027,27.837003343,43.207482027,,,,
"12550",27.836003343,43.206482027,27.837003343,43.206982027,,,,
"12551",27.836003343,43.205982027,27.837003343,43.206482027,,,,
"12552",27.836003343,43.205482027,27.837003343,43.205982027,,,,
